id,timestamp,type,value,isSynced
9970,2025-05-07 20:06:20.190,heart_rate,0,0.0
9971,2025-05-07 20:06:20.191,heart_rate,0,0.0
9972,2025-05-07 20:06:20.193,heart_rate,0,0.0
9973,2025-05-07 20:06:20.194,heart_rate,0,0.0
9974,2025-05-07 20:06:20.194,heart_rate,0,0.0
9975,2025-05-07 20:06:20.195,heart_rate,0,0.0
9976,2025-05-07 20:06:20.196,heart_rate,0,0.0
9977,2025-05-07 20:06:20.197,heart_rate,0,0.0
9978,2025-05-07 20:06:20.198,heart_rate,0,0.0
9979,2025-05-07 20:06:20.198,heart_rate,0,0.0
9980,2025-05-07 20:06:20.199,heart_rate,0,0.0
9981,2025-05-07 20:06:20.201,heart_rate,0,0.0
9982,2025-05-07 20:06:20.201,heart_rate,0,0.0
9983,2025-05-07 20:06:20.202,heart_rate,0,0.0
9984,2025-05-07 20:06:20.203,heart_rate,0,0.0
9985,2025-05-07 20:06:20.203,heart_rate,0,0.0
9986,2025-05-07 20:06:20.204,heart_rate,0,0.0
9987,2025-05-07 20:06:20.204,heart_rate,0,0.0
9988,2025-05-07 20:06:20.205,heart_rate,0,0.0
9989,2025-05-07 20:06:20.206,heart_rate,0,0.0
9990,2025-05-07 20:06:20.206,heart_rate,0,0.0
9991,2025-05-07 20:06:20.206,heart_rate,0,0.0
9992,2025-05-07 20:06:20.207,heart_rate,0,0.0
9993,2025-05-07 20:06:20.209,heart_rate,0,0.0
9994,2025-05-07 20:06:20.209,heart_rate,0,0.0
9995,2025-05-07 20:06:20.210,heart_rate,0,0.0
9996,2025-05-07 20:06:20.211,heart_rate,0,0.0
9997,2025-05-07 20:06:20.212,heart_rate,0,0.0
9998,2025-05-07 20:06:20.213,heart_rate,0,0.0
9999,2025-05-07 20:06:20.213,heart_rate,0,0.0
10000,2025-05-07 20:06:20.214,heart_rate,0,0.0
10001,2025-05-07 20:06:20.214,heart_rate,0,0.0
10002,2025-05-07 20:06:20.215,heart_rate,0,0.0
10003,2025-05-07 20:06:20.216,heart_rate,0,0.0
10004,2025-05-07 20:06:20.217,heart_rate,0,0.0
10005,2025-05-07 20:06:47.327,heart_rate,0,0.0
10006,2025-05-07 20:06:47.332,heart_rate,0,0.0
10007,2025-05-07 20:06:47.334,heart_rate,0,0.0
10008,2025-05-07 20:06:47.336,heart_rate,0,0.0
10009,2025-05-07 20:06:47.338,heart_rate,0,0.0
10010,2025-05-07 20:06:47.341,heart_rate,0,0.0
10011,2025-05-07 20:06:47.343,heart_rate,0,0.0
10012,2025-05-07 20:06:47.345,heart_rate,0,0.0
10013,2025-05-07 20:06:47.349,heart_rate,0,0.0
10014,2025-05-07 20:06:47.350,heart_rate,0,0.0
10015,2025-05-07 20:06:47.352,heart_rate,0,0.0
10016,2025-05-07 20:06:47.353,heart_rate,0,0.0
10017,2025-05-07 20:06:47.354,heart_rate,0,0.0
10018,2025-05-07 20:06:47.356,heart_rate,0,0.0
10019,2025-05-07 20:06:47.357,heart_rate,0,0.0
10020,2025-05-07 20:06:47.359,heart_rate,0,0.0
10021,2025-05-07 20:06:47.360,heart_rate,0,0.0
10022,2025-05-07 20:06:47.361,heart_rate,0,0.0
10023,2025-05-07 20:06:47.362,heart_rate,0,0.0
10024,2025-05-07 20:06:47.365,heart_rate,0,0.0
10025,2025-05-07 20:06:47.366,heart_rate,0,0.0
10026,2025-05-07 20:06:47.368,heart_rate,0,0.0
10027,2025-05-07 20:06:47.369,heart_rate,0,0.0
10028,2025-05-07 20:06:47.370,heart_rate,0,0.0
10029,2025-05-07 20:06:47.371,heart_rate,0,0.0
10030,2025-05-07 20:06:47.372,heart_rate,0,0.0
10031,2025-05-07 20:06:47.373,heart_rate,0,0.0
10032,2025-05-07 20:07:14.483,heart_rate,0,0.0
10033,2025-05-07 20:07:14.487,heart_rate,0,0.0
10034,2025-05-07 20:07:14.490,heart_rate,0,0.0
10035,2025-05-07 20:07:14.492,heart_rate,0,0.0
10036,2025-05-07 20:07:14.494,heart_rate,0,0.0
10037,2025-05-07 20:07:14.495,heart_rate,0,0.0
10038,2025-05-07 20:07:14.498,heart_rate,0,0.0
10039,2025-05-07 20:07:14.500,heart_rate,0,0.0
10040,2025-05-07 20:07:14.503,heart_rate,0,0.0
10041,2025-05-07 20:07:14.506,heart_rate,0,0.0
10042,2025-05-07 20:07:14.508,heart_rate,0,0.0
10043,2025-05-07 20:07:14.510,heart_rate,0,0.0
10044,2025-05-07 20:07:14.512,heart_rate,0,0.0
10045,2025-05-07 20:07:14.514,heart_rate,0,0.0
10046,2025-05-07 20:07:14.516,heart_rate,0,0.0
10047,2025-05-07 20:07:14.517,heart_rate,0,0.0
10048,2025-05-07 20:07:14.519,heart_rate,0,0.0
10049,2025-05-07 20:07:14.521,heart_rate,0,0.0
10050,2025-05-07 20:07:14.522,heart_rate,0,0.0
10051,2025-05-07 20:07:14.523,heart_rate,0,0.0
10052,2025-05-07 20:07:14.525,heart_rate,0,0.0
10053,2025-05-07 20:07:14.527,heart_rate,0,0.0
10054,2025-05-07 20:07:14.528,heart_rate,0,0.0
10055,2025-05-07 20:07:14.529,heart_rate,0,0.0
10056,2025-05-07 20:07:14.530,heart_rate,0,0.0
10057,2025-05-07 20:07:14.531,heart_rate,0,0.0
10058,2025-05-07 20:07:14.532,heart_rate,0,0.0
10059,2025-05-07 20:07:39.627,heart_rate,0,0.0
10060,2025-05-07 20:07:39.630,heart_rate,0,0.0
10061,2025-05-07 20:07:39.632,heart_rate,0,0.0
10062,2025-05-07 20:07:39.634,heart_rate,0,0.0
10063,2025-05-07 20:07:39.635,heart_rate,0,0.0
10064,2025-05-07 20:07:39.637,heart_rate,0,0.0
10065,2025-05-07 20:07:39.638,heart_rate,0,0.0
10066,2025-05-07 20:07:39.639,heart_rate,0,0.0
10067,2025-05-07 20:07:39.640,heart_rate,0,0.0
10068,2025-05-07 20:07:39.641,heart_rate,0,0.0
10069,2025-05-07 20:07:39.642,heart_rate,0,0.0
10070,2025-05-07 20:07:39.643,heart_rate,0,0.0
10071,2025-05-07 20:07:39.644,heart_rate,0,0.0
10072,2025-05-07 20:07:39.645,heart_rate,0,0.0
10073,2025-05-07 20:07:39.646,heart_rate,0,0.0
10074,2025-05-07 20:07:39.647,heart_rate,0,0.0
10075,2025-05-07 20:07:39.648,heart_rate,0,0.0
10076,2025-05-07 20:07:39.648,heart_rate,0,0.0
10077,2025-05-07 20:07:39.649,heart_rate,0,0.0
10078,2025-05-07 20:07:39.650,heart_rate,0,0.0
10079,2025-05-07 20:07:39.651,heart_rate,0,0.0
10080,2025-05-07 20:07:39.651,heart_rate,0,0.0
10081,2025-05-07 20:07:39.652,heart_rate,0,0.0
10082,2025-05-07 20:07:39.653,heart_rate,0,0.0
10083,2025-05-07 20:07:39.654,heart_rate,0,0.0
10084,2025-05-07 20:07:40.622,heart_rate,0,0.0
10085,2025-05-07 20:07:41.623,heart_rate,0,0.0
10086,2025-05-07 20:07:42.627,heart_rate,0,0.0
10087,2025-05-07 20:07:43.626,heart_rate,0,0.0
10088,2025-05-07 20:07:44.632,heart_rate,0,0.0
10089,2025-05-07 20:08:11.815,heart_rate,0,0.0
10090,2025-05-07 20:08:11.820,heart_rate,0,0.0
10091,2025-05-07 20:08:11.822,heart_rate,0,0.0
10092,2025-05-07 20:08:11.825,heart_rate,0,0.0
10093,2025-05-07 20:08:11.827,heart_rate,0,0.0
10094,2025-05-07 20:08:11.829,heart_rate,0,0.0
10095,2025-05-07 20:08:11.830,heart_rate,0,0.0
10096,2025-05-07 20:08:11.833,heart_rate,0,0.0
10097,2025-05-07 20:08:11.835,heart_rate,0,0.0
10098,2025-05-07 20:08:11.838,heart_rate,0,0.0
10099,2025-05-07 20:08:11.840,heart_rate,0,0.0
10100,2025-05-07 20:08:11.842,heart_rate,0,0.0
10101,2025-05-07 20:08:11.844,heart_rate,0,0.0
10102,2025-05-07 20:08:11.846,heart_rate,0,0.0
10103,2025-05-07 20:08:11.847,heart_rate,0,0.0
10104,2025-05-07 20:08:11.850,heart_rate,0,0.0
10105,2025-05-07 20:08:11.852,heart_rate,0,0.0
10106,2025-05-07 20:08:11.853,heart_rate,0,0.0
10107,2025-05-07 20:08:11.855,heart_rate,0,0.0
10108,2025-05-07 20:08:11.856,heart_rate,0,0.0
10109,2025-05-07 20:08:11.857,heart_rate,0,0.0
10110,2025-05-07 20:08:11.859,heart_rate,0,0.0
10111,2025-05-07 20:08:11.860,heart_rate,0,0.0
10112,2025-05-07 20:08:11.861,heart_rate,0,0.0
10113,2025-05-07 20:08:11.862,heart_rate,0,0.0
10114,2025-05-07 20:08:11.863,heart_rate,0,0.0
10115,2025-05-07 20:08:11.864,heart_rate,0,0.0
10116,2025-05-07 20:08:23.870,heart_rate,0,0.0
10117,2025-05-07 20:08:23.875,heart_rate,0,0.0
10118,2025-05-07 20:08:23.877,heart_rate,0,0.0
10119,2025-05-07 20:08:23.879,heart_rate,0,0.0
10120,2025-05-07 20:08:23.881,heart_rate,0,0.0
10121,2025-05-07 20:08:23.883,heart_rate,0,0.0
10122,2025-05-07 20:08:23.885,heart_rate,0,0.0
10123,2025-05-07 20:08:23.887,heart_rate,0,0.0
10124,2025-05-07 20:08:23.890,heart_rate,0,0.0
10125,2025-05-07 20:08:23.893,heart_rate,0,0.0
10126,2025-05-07 20:08:23.895,heart_rate,0,0.0
10127,2025-05-07 20:08:23.897,heart_rate,0,0.0
10128,2025-05-07 20:08:43.975,heart_rate,0,0.0
10129,2025-05-07 20:08:43.977,heart_rate,0,0.0
10130,2025-05-07 20:08:43.977,heart_rate,0,0.0
10131,2025-05-07 20:08:43.977,heart_rate,0,0.0
10132,2025-05-07 20:08:43.978,heart_rate,0,0.0
10133,2025-05-07 20:08:43.978,heart_rate,0,0.0
10134,2025-05-07 20:08:43.978,heart_rate,0,0.0
10135,2025-05-07 20:08:43.978,heart_rate,0,0.0
10136,2025-05-07 20:08:43.979,heart_rate,0,0.0
10137,2025-05-07 20:08:43.979,heart_rate,0,0.0
10138,2025-05-07 20:08:43.980,heart_rate,0,0.0
10139,2025-05-07 20:08:43.980,heart_rate,0,0.0
10140,2025-05-07 20:08:43.980,heart_rate,0,0.0
10141,2025-05-07 20:08:43.981,heart_rate,0,0.0
10142,2025-05-07 20:08:43.981,heart_rate,0,0.0
10143,2025-05-07 20:08:43.981,heart_rate,0,0.0
10144,2025-05-07 20:08:43.981,heart_rate,0,0.0
10145,2025-05-07 20:08:43.982,heart_rate,0,0.0
10146,2025-05-07 20:08:43.982,heart_rate,0,0.0
10147,2025-05-07 20:08:43.982,heart_rate,0,0.0
10148,2025-05-07 20:08:44.995,heart_rate,0,0.0
10149,2025-05-07 20:17:10.353,heart_rate,0,0.0
10150,2025-05-07 20:17:11.355,heart_rate,0,0.0
10151,2025-05-07 20:17:12.361,heart_rate,0,0.0
10152,2025-05-07 20:17:13.365,heart_rate,0,0.0
10153,2025-05-07 20:17:14.366,heart_rate,0,0.0
10154,2025-05-07 20:17:15.368,heart_rate,0,0.0
10155,2025-05-07 20:17:16.369,heart_rate,0,0.0
10156,2025-05-07 20:17:17.372,heart_rate,0,0.0
10157,2025-05-07 20:17:18.372,heart_rate,0,0.0
10158,2025-05-07 20:17:19.374,heart_rate,0,0.0
10159,2025-05-07 20:17:20.376,heart_rate,0,0.0
10160,2025-05-07 20:17:21.378,heart_rate,0,0.0
10161,2025-05-07 20:17:22.380,heart_rate,0,0.0
10162,2025-05-07 20:17:23.361,heart_rate,0,0.0
10163,2025-05-07 20:17:24.364,heart_rate,0,0.0
10164,2025-05-07 20:17:25.368,heart_rate,0,0.0
10165,2025-05-07 20:17:26.366,heart_rate,0,0.0
10166,2025-05-07 20:17:27.368,heart_rate,0,0.0
10167,2025-05-07 20:17:28.369,heart_rate,0,0.0
10168,2025-05-07 20:17:29.370,heart_rate,0,0.0
10169,2025-05-07 20:17:30.372,heart_rate,0,0.0
10170,2025-05-07 20:17:31.376,heart_rate,0,0.0
10171,2025-05-07 20:17:32.377,heart_rate,0,0.0
10172,2025-05-07 20:17:33.379,heart_rate,0,0.0
10173,2025-05-07 20:17:34.382,heart_rate,0,0.0
10174,2025-05-07 20:17:35.383,heart_rate,0,0.0
10175,2025-05-07 20:17:36.384,heart_rate,0,0.0
10176,2025-05-07 20:17:37.387,heart_rate,0,0.0
10177,2025-05-07 20:17:38.388,heart_rate,0,0.0
10178,2025-05-07 20:17:39.385,heart_rate,0,0.0
10179,2025-05-07 20:17:40.391,heart_rate,0,0.0
10180,2025-05-07 20:17:41.393,heart_rate,0,0.0
10181,2025-05-07 20:17:42.394,heart_rate,0,0.0
10182,2025-05-07 20:17:43.397,heart_rate,0,0.0
10183,2025-05-07 20:17:44.400,heart_rate,0,0.0
10184,2025-05-07 20:17:45.402,heart_rate,0,0.0
10185,2025-05-07 20:17:46.402,heart_rate,0,0.0
10186,2025-05-07 20:17:47.405,heart_rate,0,0.0
10187,2025-05-07 20:17:48.406,heart_rate,0,0.0
10188,2025-05-07 20:17:49.408,heart_rate,0,0.0
10189,2025-05-07 20:17:50.409,heart_rate,0,0.0
10190,2025-05-07 20:17:51.411,heart_rate,0,0.0
10191,2025-05-07 20:17:52.414,heart_rate,0,0.0
10192,2025-05-07 20:17:53.412,heart_rate,0,0.0
10193,2025-05-07 20:17:54.419,heart_rate,0,0.0
10194,2025-05-07 20:17:55.420,heart_rate,0,0.0
10195,2025-05-07 20:17:56.422,heart_rate,0,0.0
10196,2025-05-07 20:17:57.423,heart_rate,0,0.0
10197,2025-05-07 20:17:58.425,heart_rate,0,0.0
10198,2025-05-07 20:17:59.427,heart_rate,0,0.0
10199,2025-05-07 20:18:00.428,heart_rate,0,0.0
10200,2025-05-07 20:18:01.429,heart_rate,0,0.0
10201,2025-05-07 20:18:02.434,heart_rate,0,0.0
10202,2025-05-07 20:18:03.433,heart_rate,0,0.0
10203,2025-05-07 20:18:04.435,heart_rate,0,0.0
10204,2025-05-07 20:18:05.436,heart_rate,0,0.0
10205,2025-05-07 20:18:06.437,heart_rate,0,0.0
10206,2025-05-07 20:18:07.440,heart_rate,0,0.0
10207,2025-05-07 20:18:08.441,heart_rate,0,0.0
10208,2025-05-07 20:18:09.437,heart_rate,0,0.0
10209,2025-05-07 20:18:10.445,heart_rate,0,0.0
10210,2025-05-07 20:18:11.441,heart_rate,0,0.0
10211,2025-05-07 20:18:12.512,heart_rate,0,0.0
10212,2025-05-07 20:18:14.454,heart_rate,0,0.0
10213,2025-05-07 20:18:14.461,heart_rate,0,0.0
10214,2025-05-07 20:18:15.472,heart_rate,0,0.0
10215,2025-05-07 20:18:16.461,heart_rate,0,0.0
10216,2025-05-07 20:18:17.459,heart_rate,0,0.0
10217,2025-05-07 20:18:18.488,heart_rate,0,0.0
10218,2025-05-07 20:18:19.460,heart_rate,0,0.0
10219,2025-05-07 20:18:20.462,heart_rate,0,0.0
10220,2025-05-07 20:18:21.464,heart_rate,0,0.0
10221,2025-05-07 20:18:35.559,heart_rate,0,0.0
10222,2025-05-07 20:18:35.567,heart_rate,0,0.0
10223,2025-05-07 20:18:35.572,heart_rate,0,0.0
10224,2025-05-07 20:18:35.575,heart_rate,0,0.0
10225,2025-05-07 20:18:35.577,heart_rate,0,0.0
10226,2025-05-07 20:18:35.580,heart_rate,0,0.0
10227,2025-05-07 20:18:35.583,heart_rate,0,0.0
10228,2025-05-07 20:18:35.586,heart_rate,0,0.0
10229,2025-05-07 20:18:35.588,heart_rate,0,0.0
10230,2025-05-07 20:18:35.590,heart_rate,0,0.0
10231,2025-05-07 20:18:35.592,heart_rate,0,0.0
10232,2025-05-07 20:18:35.596,heart_rate,0,0.0
10233,2025-05-07 20:18:35.598,heart_rate,0,0.0
10234,2025-05-07 20:18:35.601,heart_rate,0,0.0
10235,2025-05-07 20:18:45.609,heart_rate,0,0.0
10236,2025-05-07 20:18:45.613,heart_rate,0,0.0
10237,2025-05-07 20:18:45.616,heart_rate,0,0.0
10238,2025-05-07 20:18:45.618,heart_rate,0,0.0
10239,2025-05-07 20:18:45.620,heart_rate,0,0.0
10240,2025-05-07 20:18:45.622,heart_rate,0,0.0
10241,2025-05-07 20:18:45.623,heart_rate,0,0.0
10242,2025-05-07 20:18:45.625,heart_rate,0,0.0
10243,2025-05-07 20:18:45.627,heart_rate,0,0.0
10244,2025-05-07 20:18:45.629,heart_rate,0,0.0
10245,2025-05-07 20:18:46.609,heart_rate,0,0.0
10246,2025-05-07 20:18:47.611,heart_rate,0,0.0
10247,2025-05-07 20:18:48.613,heart_rate,0,0.0
10248,2025-05-07 20:18:53.646,heart_rate,0,0.0
10249,2025-05-07 20:18:53.651,heart_rate,0,0.0
10250,2025-05-07 20:18:53.655,heart_rate,0,0.0
10251,2025-05-07 20:18:53.658,heart_rate,0,0.0
10252,2025-05-07 20:18:53.661,heart_rate,0,0.0
10253,2025-05-07 20:18:55.665,heart_rate,0,0.0
10254,2025-05-07 20:18:55.677,heart_rate,0,0.0
10255,2025-05-07 20:18:57.657,heart_rate,0,0.0
10256,2025-05-07 20:18:57.662,heart_rate,0,0.0
10257,2025-05-07 20:18:58.660,heart_rate,0,0.0
10258,2025-05-07 20:18:59.659,heart_rate,0,0.0
10259,2025-05-07 20:19:00.661,heart_rate,0,0.0
10260,2025-05-07 20:19:01.663,heart_rate,0,0.0
10261,2025-05-07 20:19:02.664,heart_rate,0,0.0
10262,2025-05-07 20:19:03.665,heart_rate,0,0.0
10263,2025-05-07 20:19:05.674,heart_rate,0,0.0
10264,2025-05-07 20:19:05.679,heart_rate,0,0.0
10265,2025-05-07 20:19:09.689,heart_rate,0,0.0
10266,2025-05-07 20:19:09.693,heart_rate,0,0.0
10267,2025-05-07 20:19:09.696,heart_rate,0,0.0
10268,2025-05-07 20:19:09.699,heart_rate,0,0.0
10269,2025-05-07 20:19:10.688,heart_rate,0,0.0
10270,2025-05-07 20:19:11.689,heart_rate,0,0.0
10271,2025-05-07 20:20:15.084,heart_rate,0,0.0
10272,2025-05-07 20:20:15.107,heart_rate,0,0.0
10273,2025-05-07 20:20:15.109,heart_rate,0,0.0
10274,2025-05-07 20:20:15.110,heart_rate,0,0.0
10275,2025-05-07 20:20:15.111,heart_rate,0,0.0
10276,2025-05-07 20:20:15.112,heart_rate,0,0.0
10277,2025-05-07 20:20:15.116,heart_rate,0,0.0
10278,2025-05-07 20:20:15.135,heart_rate,0,0.0
10279,2025-05-07 20:20:15.137,heart_rate,0,0.0
10280,2025-05-07 20:20:15.138,heart_rate,0,0.0
10281,2025-05-07 20:20:15.139,heart_rate,0,0.0
10282,2025-05-07 20:20:15.140,heart_rate,0,0.0
10283,2025-05-07 20:20:15.141,heart_rate,0,0.0
10284,2025-05-07 20:20:15.143,heart_rate,0,0.0
10285,2025-05-07 20:20:15.145,heart_rate,0,0.0
10286,2025-05-07 20:20:15.146,heart_rate,0,0.0
10287,2025-05-07 20:20:15.149,heart_rate,0,0.0
10288,2025-05-07 20:20:15.152,heart_rate,0,0.0
10289,2025-05-07 20:20:15.153,heart_rate,0,0.0
10290,2025-05-07 20:20:15.155,heart_rate,0,0.0
10291,2025-05-07 20:20:15.157,heart_rate,0,0.0
10292,2025-05-07 20:20:15.158,heart_rate,0,0.0
10293,2025-05-07 20:20:15.160,heart_rate,0,0.0
10294,2025-05-07 20:20:15.161,heart_rate,0,0.0
10295,2025-05-07 20:20:15.162,heart_rate,0,0.0
10296,2025-05-07 20:20:15.164,heart_rate,0,0.0
10297,2025-05-07 20:20:15.166,heart_rate,0,0.0
10298,2025-05-07 20:20:15.167,heart_rate,0,0.0
10299,2025-05-07 20:20:15.168,heart_rate,0,0.0
10300,2025-05-07 20:20:15.169,heart_rate,0,0.0
10301,2025-05-07 20:20:15.170,heart_rate,0,0.0
10302,2025-05-07 20:20:15.171,heart_rate,0,0.0
10303,2025-05-07 20:20:15.172,heart_rate,0,0.0
10304,2025-05-07 20:20:15.173,heart_rate,0,0.0
10305,2025-05-07 20:20:15.174,heart_rate,0,0.0
10306,2025-05-07 20:20:15.175,heart_rate,0,0.0
10307,2025-05-07 20:20:15.176,heart_rate,0,0.0
10308,2025-05-07 20:20:15.177,heart_rate,0,0.0
10309,2025-05-07 20:20:15.178,heart_rate,0,0.0
10310,2025-05-07 20:20:15.178,heart_rate,0,0.0
10311,2025-05-07 20:20:15.179,heart_rate,0,0.0
10312,2025-05-07 20:20:15.180,heart_rate,0,0.0
10313,2025-05-07 20:20:15.181,heart_rate,0,0.0
10314,2025-05-07 20:20:15.182,heart_rate,0,0.0
10315,2025-05-07 20:20:15.183,heart_rate,0,0.0
10316,2025-05-07 20:20:15.185,heart_rate,0,0.0
10317,2025-05-07 20:20:15.185,heart_rate,0,0.0
10318,2025-05-07 20:20:15.186,heart_rate,0,0.0
10319,2025-05-07 20:20:15.187,heart_rate,0,0.0
10320,2025-05-07 20:20:15.188,heart_rate,0,0.0
10321,2025-05-07 20:20:15.189,heart_rate,0,0.0
10322,2025-05-07 20:20:15.190,heart_rate,0,0.0
10323,2025-05-07 20:20:15.190,heart_rate,0,0.0
10324,2025-05-07 20:20:15.191,heart_rate,0,0.0
10325,2025-05-07 20:20:15.192,heart_rate,0,0.0
10326,2025-05-07 20:20:15.193,heart_rate,0,0.0
10327,2025-05-07 20:20:15.193,heart_rate,0,0.0
10328,2025-05-07 20:20:15.194,heart_rate,0,0.0
10329,2025-05-07 20:20:15.195,heart_rate,0,0.0
10330,2025-05-07 20:20:15.196,heart_rate,0,0.0
10331,2025-05-07 20:20:15.196,heart_rate,0,0.0
10332,2025-05-07 20:20:15.197,heart_rate,0,0.0
10333,2025-05-07 20:20:15.198,heart_rate,0,0.0
10334,2025-05-07 20:20:16.070,heart_rate,0,0.0
10335,2025-05-07 20:20:19.085,heart_rate,0,0.0
10336,2025-05-07 20:20:19.090,heart_rate,0,0.0
10337,2025-05-07 20:20:19.093,heart_rate,0,0.0
10338,2025-05-07 20:20:20.085,heart_rate,0,0.0
10339,2025-05-07 20:20:21.084,heart_rate,0,0.0
10340,2025-05-07 20:20:22.088,heart_rate,0,0.0
10341,2025-05-07 20:21:12.485,heart_rate,0,0.0
10342,2025-05-07 20:21:12.500,heart_rate,0,0.0
10343,2025-05-07 20:21:12.501,heart_rate,0,0.0
10344,2025-05-07 20:21:12.501,heart_rate,0,0.0
10345,2025-05-07 20:21:12.503,heart_rate,0,0.0
10346,2025-05-07 20:21:12.503,heart_rate,0,0.0
10347,2025-05-07 20:21:12.504,heart_rate,0,0.0
10348,2025-05-07 20:21:12.504,heart_rate,0,0.0
10349,2025-05-07 20:21:12.504,heart_rate,0,0.0
10350,2025-05-07 20:21:12.505,heart_rate,0,0.0
10351,2025-05-07 20:21:12.505,heart_rate,0,0.0
10352,2025-05-07 20:21:12.505,heart_rate,0,0.0
10353,2025-05-07 20:21:12.506,heart_rate,0,0.0
10354,2025-05-07 20:21:12.506,heart_rate,0,0.0
10355,2025-05-07 20:21:12.506,heart_rate,0,0.0
10356,2025-05-07 20:21:12.506,heart_rate,0,0.0
10357,2025-05-07 20:21:12.507,heart_rate,0,0.0
10358,2025-05-07 20:21:12.507,heart_rate,0,0.0
10359,2025-05-07 20:21:12.507,heart_rate,0,0.0
10360,2025-05-07 20:21:12.507,heart_rate,0,0.0
10361,2025-05-07 20:21:12.542,heart_rate,0,0.0
10362,2025-05-07 20:21:12.544,heart_rate,0,0.0
10363,2025-05-07 20:21:12.545,heart_rate,0,0.0
10364,2025-05-07 20:21:12.545,heart_rate,0,0.0
10365,2025-05-07 20:21:12.545,heart_rate,0,0.0
10366,2025-05-07 20:21:12.546,heart_rate,0,0.0
10367,2025-05-07 20:21:12.546,heart_rate,0,0.0
10368,2025-05-07 20:21:12.547,heart_rate,0,0.0
10369,2025-05-07 20:21:12.548,heart_rate,0,0.0
10370,2025-05-07 20:21:12.548,heart_rate,0,0.0
10371,2025-05-07 20:21:12.549,heart_rate,0,0.0
10372,2025-05-07 20:21:12.549,heart_rate,0,0.0
10373,2025-05-07 20:21:12.549,heart_rate,0,0.0
10374,2025-05-07 20:21:12.549,heart_rate,0,0.0
10375,2025-05-07 20:21:12.550,heart_rate,0,0.0
10376,2025-05-07 20:21:12.550,heart_rate,0,0.0
10377,2025-05-07 20:21:12.550,heart_rate,0,0.0
10378,2025-05-07 20:21:12.551,heart_rate,0,0.0
10379,2025-05-07 20:21:12.552,heart_rate,0,0.0
10380,2025-05-07 20:21:12.553,heart_rate,0,0.0
10381,2025-05-07 20:21:12.556,heart_rate,0,0.0
10382,2025-05-07 20:21:12.557,heart_rate,0,0.0
10383,2025-05-07 20:21:12.557,heart_rate,0,0.0
10384,2025-05-07 20:21:12.557,heart_rate,0,0.0
10385,2025-05-07 20:21:12.558,heart_rate,0,0.0
10386,2025-05-07 20:21:12.558,heart_rate,0,0.0
10387,2025-05-07 20:21:12.558,heart_rate,0,0.0
10388,2025-05-07 20:21:12.559,heart_rate,0,0.0
10389,2025-05-07 20:21:12.559,heart_rate,0,0.0
10390,2025-05-07 20:21:12.559,heart_rate,0,0.0
10391,2025-05-07 20:21:15.407,heart_rate,0,0.0
10392,2025-05-07 20:21:15.410,heart_rate,0,0.0
10393,2025-05-07 20:21:15.411,heart_rate,0,0.0
10394,2025-05-07 20:21:29.499,heart_rate,0,0.0
10395,2025-05-07 20:21:29.500,heart_rate,0,0.0
10396,2025-05-07 20:21:29.500,heart_rate,0,0.0
10397,2025-05-07 20:21:29.501,heart_rate,0,0.0
10398,2025-05-07 20:21:29.501,heart_rate,0,0.0
10399,2025-05-07 20:21:29.506,heart_rate,0,0.0
10400,2025-05-07 20:21:29.506,heart_rate,0,0.0
10401,2025-05-07 20:21:29.507,heart_rate,0,0.0
10402,2025-05-07 20:21:29.508,heart_rate,0,0.0
10403,2025-05-07 20:21:29.508,heart_rate,0,0.0
10404,2025-05-07 20:21:29.508,heart_rate,0,0.0
10405,2025-05-07 20:21:29.509,heart_rate,0,0.0
10406,2025-05-07 20:21:29.509,heart_rate,0,0.0
10407,2025-05-07 20:21:29.509,heart_rate,0,0.0
10408,2025-05-07 20:21:30.551,heart_rate,0,0.0
10409,2025-05-07 20:22:51.000,heart_rate,0,0.0
10410,2025-05-07 20:22:51.002,heart_rate,0,0.0
10411,2025-05-07 20:22:51.004,heart_rate,0,0.0
10412,2025-05-07 20:22:51.006,heart_rate,0,0.0
10413,2025-05-07 20:22:51.008,heart_rate,0,0.0
10414,2025-05-07 20:22:51.012,heart_rate,0,0.0
10415,2025-05-07 20:22:51.015,heart_rate,0,0.0
10416,2025-05-07 20:22:51.017,heart_rate,0,0.0
10417,2025-05-07 20:22:51.019,heart_rate,0,0.0
10418,2025-05-07 20:22:51.020,heart_rate,0,0.0
10419,2025-05-07 20:22:51.022,heart_rate,0,0.0
10420,2025-05-07 20:22:51.024,heart_rate,0,0.0
10421,2025-05-07 20:22:51.025,heart_rate,0,0.0
10422,2025-05-07 20:22:51.028,heart_rate,0,0.0
10423,2025-05-07 20:22:51.029,heart_rate,0,0.0
10424,2025-05-07 20:22:51.031,heart_rate,0,0.0
10425,2025-05-07 20:22:51.032,heart_rate,0,0.0
10426,2025-05-07 20:22:51.033,heart_rate,0,0.0
10427,2025-05-07 20:22:51.033,heart_rate,0,0.0
10428,2025-05-07 20:22:51.035,heart_rate,0,0.0
10429,2025-05-07 20:22:51.036,heart_rate,0,0.0
10430,2025-05-07 20:22:51.037,heart_rate,0,0.0
10431,2025-05-07 20:22:51.037,heart_rate,0,0.0
10432,2025-05-07 20:22:51.039,heart_rate,0,0.0
10433,2025-05-07 20:22:51.039,heart_rate,0,0.0
10434,2025-05-07 20:22:51.040,heart_rate,0,0.0
10435,2025-05-07 20:22:51.041,heart_rate,0,0.0
